시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
전북특별자치도,익산시,한식_육류,고숨담,,전북특별자치도익산시약촌로203(영등동)1층,한돈꽃삼겹살(150g),9900,한돈꽃목살(150g),9900,,,,
전북특별자치도,익산시,한식_육류,골목집,,전북특별자치도익산시서동로132,생삼겹살(600g),30000,,,,,,
전북특별자치도,익산시,한식_일반,김가네순두부생선탕,063-858-1710,전북특별자치도익산시동서로19길37,아귀탕,8000,대구탕,8000,홍어탕,10000,,
전북특별자치도,익산시,기타요식업,머거본도너츠,063-836-0448,전북특별자치도익산시고봉로18길97,찹쌀도너츠(3개),2000,꽈배기(3개),2000,찹쌀미니볼(3개),1000,,
전북특별자치도,익산시,미용업,미헤어,063-852-4848,전북특별자치도익산시중앙로5길191층,커트(남성),11000,파마(학생),30000,,,,
전북특별자치도,익산시,한식_일반,박여사순대,063-842-5459,전북특별자치도익산시익산대로449(신동)-,순대국밥,7000,,,,,,
전북특별자치도,익산시,한식_일반,밥하지마,,전북특별자치도익산시하나로6길27,한우소고기무국밥,6500,,,,,,
전북특별자치도,익산시,한식_일반,배여사뼈다귀탕,063-842-5292,전북특별자치도익산시배산로165-52층,뼈해장국,7000,시래기뼈다귀탕,8000,묵은지뼈다귀탕,8000,,
전북특별자치도,익산시,미용업,버르장머리헤어샵,063-852-9889,전북특별자치도익산시신동로78,커트(남여),9000,염색(남),14000,파마(남여),22000,,
전북특별자치도,익산시,기타요식업,베블(Bable),0507-1355-6663,전북특별자치도익산시익산대로74길11-2(신용동)1층,아메리카노(ice),2500,,,,,,
전북특별자치도,익산시,한식_육류,별난삼겹,063-832-9992,전북특별자치도익산시평동로7971층,생삼겹살(160g),8900,,,,,,
전북특별자치도,익산시,한식_기타,별미손수제비,063-855-3222,전북특별자치도익산시인북로259(남중동)A동501-502호,손수제비,7000,,,,,,
전북특별자치도,익산시,기타요식업,빵세상,063-832-1314,전북특별자치도익산시부송1로69,단팥빵,1000,소보로빵,1000,크림빵,1000,,
전북특별자치도,익산시,한식_면류,세미국수,063-831-1022,전북특별자치도익산시주현로13,잔치국수,4000,비빔국수,5000,칼국수,6000,,
전북특별자치도,익산시,미용업,수경미용실,063-857-5171,전북특별자치도익산시무왕로12길6,커트(학생),4000,커트(일반),5000,파마(노인),10000,,
전북특별자치도,익산시,기타비요식업,스튜디오나인,063-917-0997,전북특별자치도익산시익산대로70길33,여권사진(8매),12000,증명사진(8매),17000,취업사진(8매),19000,,
전북특별자치도,익산시,한식_일반,신동꽃게장,063-858-3233,전북특별자치도익산시동서로21길72-1,양념게장+간장게장+알탕,11000,,,,,,
전북특별자치도,익산시,한식_일반,아리울정육식당,063-722-9292,전북특별자치도익산시무왕로1247,한우버섯불고기(점심),8000,한우육회비빔밥(점심),8000,한우얼큰이탕(점심),9000,,
전북특별자치도,익산시,기타비요식업,위넌스터디카페어양점,0507-1393-7100,전북특별자치도익산시무왕로19길63(어양동)-,정기권2주,70000,정기권4주,120000,,,,
전북특별자치도,익산시,기타비요식업,이리안경,063-837-0121,전북특별자치도익산시선화로3291층,안경테,5000,원데이렌즈,20000,,,,
전북특별자치도,익산시,중식,이리왕반점,,전북특별자치도익산시중앙로1길24-141층107호,짜장면,5500,탕수육(미니),9000,,,,
전북특별자치도,익산시,한식_기타,일삼오손수제비,063-836-3315,전북특별자치도익산시궁동로109(어양동어양주공8단지)102호,손수제비,7000,,,,,,
전북특별자치도,익산시,중식,장날,063-862-2457,전북특별자치도익산시낭산면오미길4,짜장면,6000,우동,6000,우짜(우동+짜장),7500,,
전북특별자치도,익산시,한식_한정식,장승골,063-831-0388,전북특별자치도익산시마한로5길17-14(영등동)-,나물비빔밥,8000,,,,,,
전북특별자치도,익산시,한식_한정식,장흥식당,063-856-3007,전북특별자치도익산시황등면황등로183-,백반,8000,,,,,,
전북특별자치도,익산시,중식,전설의손짜장,063-854-9989,전북특별자치도익산시인북로11길8,손짜장,5000,볶음밥,7000,간짜장,6000,,
전북특별자치도,익산시,한식_일반,진미식당,063-856-4422,전북특별자치도익산시황등면황등로158,선지국밥,6000,,,,,,
전북특별자치도,익산시,중식,짜장천짬뽕천,063-854-7789,전북특별자치도익산시인북로9길11,짜장,4000,짬뽕,5000,간짜장,5000,,
전북특별자치도,익산시,한식_일반,토마토아구찜,063-836-1401,전북특별자치도익산시선화로13길40,아구찜(2인),22000,,,,,,
전북특별자치도,익산시,양식,페이스,063-842-2725,전북특별자치도익산시중앙로1길192층,김치볶음밥,6500,오므라이스,6500,김치그라탕,7000,,
전북특별자치도,익산시,기타요식업,프롬그린,0507-1372-0638,전북특별자치도익산시무왕로4길151층(신동),따뜻한아메리카노,2000,프롬샐러드,7900,,,,
전북특별자치도,익산시,미용업,해영미용실,063-857-0669,전북특별자치도익산시고봉로190-4,커트(학생),9000,커트(노인),5000,커트(남성),10000,,
전북특별자치도,익산시,중식,황룡반점,063-851-1916,전북특별자치도익산시인북로9길14-4,짜장,4000,짬뽕,5000,간짜장,5000,,
전북특별자치도,정읍시,이용업,크로바미용실,063-533-6757,전북특별자치도정읍시우암로48,커트,5000,염색,10000,파마,20000,,
전북특별자치도,정읍시,중식,만다린,063-535-5710,전북특별자치도정읍시정읍남로1393,자장면,5500,짜장밥,6000,,,,
전북특별자치도,정읍시,중식,청원,063-538-6001,전북특별자치도정읍시샘골로76,자장면,5000,간짜장,6000,짬뽕,6000,,
전북특별자치도,정읍시,한식_일반,영천칡냉면갈비,063-534-7725,전북특별자치도정읍시수성택지5길48-3,냉면,6000,왕갈비(300g),11000,,,,
전북특별자치도,정읍시,한식_일반,오죽헌가든,063-531-0692,전북특별자치도정읍시동학로24,백반,7000,,,,,,
전북특별자치도,정읍시,한식_일반,풍성한숯불갈비,063-535-2373,전북특별자치도정읍시초산3길3,냉면,7000,,,,,,
전북특별자치도,정읍시,한식_일반,금화식당,063-535-5926,전북특별자치도정읍시태평7길42,시래기국밥,6000,백반,8000,,,,
전북특별자치도,정읍시,한식_일반,샘골순대국밥,,전북특별자치도정읍시태평7길41,시래기국밥,6000,백반,8000,,,,
전북특별자치도,정읍시,한식_일반,코끼리밥상,063-533-5288,전북특별자치도정읍시중앙로4,김치찌개,6000,청국장,6000,순두부,6000,,
전북특별자치도,정읍시,한식_일반,한솥밥뚝배기,063-536-3415,전북특별자치도정읍시중앙로2,제육덮밥,6000,닭볶음탕,6000,돈가스,6000,,
전북특별자치도,정읍시,이용업,아름다울미용실,063-534-0185,전북특별자치도정읍시벚꽃로378,커트,10000,파마,25000,,,,
전북특별자치도,정읍시,이용업,남산이발관,063-532-2923,전북특별자치도정읍시초산로5,커트,6000,염색,12000,,,,
전북특별자치도,정읍시,한식_일반,갈비마을,063-535-5225,전북특별자치도정읍시수성4로47-9,돼지갈비(200g),8000,삼겹살(200g),9000,,,,
전북특별자치도,정읍시,이용업,썬헤어뱅크,063-533-5075,전북특별자치도정읍시상동중앙로42,커트,8000,파마,30000,,,,
전북특별자치도,정읍시,한식_일반,부엉이식당,063-536-2267,전북특별자치도정읍시상동중앙로3-1,시래기국밥,6000,김치찌개,6000,청국장,6000,,
전북특별자치도,정읍시,한식_일반,연지순대,063-533-8587,전북특별자치도정읍시연지시장3길40,순대국밥,6000,돼지머리국방,6000,,,,
전북특별자치도,정읍시,한식_일반,최민자국밥,063-533-3885,전북특별자치도정읍시칠보면중앙로109,콩나물국밥,6000,소머리국밥,9000,,,,
전북특별자치도,정읍시,한식_일반,김가네삼계탕추어탕,063-538-7003,전북특별자치도정읍시수성2로27-6,삼계탕,13000,,,,,,
전북특별자치도,정읍시,한식_일반,수성갈비,063-535-4898,전북특별자치도정읍시수성택지5길48-9,생삼겹살(200g),9000,돼지갈비(200g),8000,,,,
전북특별자치도,정읍시,한식_일반,제주명품대패,063-535-8880,전북특별자치도정읍시수성로22,대패삼겹살(100g),3900,,,,,,
전북특별자치도,정읍시,한식_일반,하나관,063-533-5377,전북특별자치도정읍시초산로99,자장면,5000,간짜장,6000,,,,
전북특별자치도,정읍시,한식_일반,아들딸사랑한다,063-537-6181,전북특별자치도정읍시연지시장1길55,물갈비,10000,,,,,,
전북특별자치도,정읍시,한식_일반,맛나식당,063-532-5141,전북특별자치도정읍시태평5길10,순대국밥,7000,,,,,,
전북특별자치도,정읍시,한식_일반,정원국수,,전북특별자치도정읍시중앙로56103호,국수,6000,,,,,,
전북특별자치도,정읍시,이용업,핸섬가위,063-33-5100,전북특별자치도정읍시수성로641층,커트,10000,,,,,,
전북특별자치도,정읍시,한식_일반,오늘은국수랑김밥,063-533-9989,전북특별자치도정읍시정읍남로1356,국수,6000,,,,,,
전북특별자치도,정읍시,한식_일반,바다식당,063-531-5122,전북특별자치도정읍시서부로49,김치찌개,8000,된장찌개,8000,청국장,8000,,
전북특별자치도,정읍시,한식_일반,은화식당,063-531-0043,전북특별자치도정읍시태평7길41,김치찌개,8000,청국장,8000,,,,
전북특별자치도,정읍시,한식_일반,원조할매곰탕,063-531-3721,전북특별자치도정읍시조곡천2길38,곰탕,8000,양곰탕,10000,,,,
전북특별자치도,정읍시,한식_일반,분식조아,063-535-2588,전북특별자치도정읍시충정로54,김밥,3500,떡볶이,3500,,,,
전북특별자치도,정읍시,한식_일반,샘고을미소분식,063-538-7687,전북특별자치도정읍시태평7길41,잔치국수,5000,,,,,,
전북특별자치도,정읍시,이용업,머리사랑,063-532-0335,전북특별자치도정읍시태평6길22-15,커트,6000,파마,20000,,,,
전북특별자치도,남원시,한식_일반,선비고을,063-633-8932,전북특별자치도남원시양림길68(어현동),갈치구이백반정식,9000,,,,,,
전북특별자치도,남원시,한식_면류,공설새식당,063-632-7866,전북특별자치도남원시의총로51(공설시장),보리비빔밥,6000,국수,5000,,,,
전북특별자치도,남원시,한식_면류,춘원회관,063-625-5568,전북특별자치도남원시양림길14-10(어현동),속청태콩국수,8500,메밀소바,8500,메밀냉면,8500,,
전북특별자치도,남원시,한식_일반,두부마을,063-626-8854,전북특별자치도남원시양림길28-7(어현동),순두부백반,9000,,,,,,
전북특별자치도,남원시,한식_육류,향우정,063-631-3215,전북특별자치도남원시도화동길11(천거동),갈비탕,9000,육회비빔밥,9000,,,,
전북특별자치도,남원시,미용업,말래풀래,063-632-1544,전북특별자치도남원시황죽로11203(고죽동),성인커트,9000,파마,25000,모발크리닉,25000,,
전북특별자치도,남원시,한식_육류,지리산정육식당,063-635-0213,전북특별자치도남원시시청로15(죽항동),육회비빔밥,9000,냉면,8000,,,,
전북특별자치도,남원시,한식_육류,춘향골한우회관,063-631-0686,전북특별자치도남원시광한서로88(하정동),돌솥육회비빔밥,11000,냉면,7000,,,,
전북특별자치도,남원시,한식_일반,남원고을,063-633-3576,전북특별자치도남원시시청남로22(도통동),백반,9000,갈비탕,12000,,,,
전북특별자치도,남원시,한식_일반,광한루석쇠구이,063-626-7788,전북특별자치도남원시광한서로37(금동),고추장석쇠불고기,12000,석쇠불고기,9000,소금석쇠구이불고기,9000,,
전북특별자치도,남원시,한식_육류,건강정육점,063-625-8869,전북특별자치도남원시의총로41공설시장(금동),돼지고기앞다리살(600g),7000,돼지고기뒷다리살(600g),2000,,,,
전북특별자치도,남원시,한식_일반,가시버시,063-635-5107,전북특별자치도남원시향단로99(동충동),백반,8000,,,,,,
전북특별자치도,남원시,한식_일반,아구타운,063-633-5985,전북특별자치도남원시농고길15(도통동),대구뽈탕,11000,,,,,,
전북특별자치도,남원시,한식_육류,착한한우,063-626-0332,전북특별자치도남원시동림로9(죽항동),불고기전골,8000,육회비빔밥,8000,,,,
전북특별자치도,남원시,한식_일반,고향식당,063-636-5410,전북특별자치도남원시인월장터로54(서무리),김치찌개,9000,된장찌개,9000,뼈다귀탕,9000,,
전북특별자치도,남원시,기타요식업,카페씨에스타2호점,063-636-8508,전북특별자치도남원시양림길48(어현동),수제요거트,6000,시그니처복자외9종(리얼레몬에이드청포도딸레미자네딸백향과진저라떼계피생강유자레몬),6000,,,,
전북특별자치도,남원시,한식_일반,전원숯불갈비,063-636-6901,전북특별자치도남원시인월면인월장터로30(서무리),돼지갈비200g,12000,,,,,,
